mmsi,vessel_type,length,width,draft,is_fishing
561339005,Cargo,175.93308253601373,16.95530499495147,12.009017646490115,0
216663288,Cargo,317.0987601256498,18.981452000182394,14.835378297155307,0
507096451,Cargo,159.35222259406734,37.47368031611801,9.127923075906871,0
382784092,Tanker,254.5628823937831,43.52959975538902,14.464426616078997,0
619271337,Cargo,173.56380072501477,28.92969640045442,6.894273032741878,0
690785313,Cargo,181.2669335821928,21.8132301468142,8.12428544933933,0
469658325,Tanker,233.58341538976188,48.5135426460051,9.518545109857792,0
455640828,Fishing,25.23751481997747,8.946907930043716,2.9648030615375154,1
334285389,Fishing,25.565589495891693,12.93490314050385,2.7509639604436216,1
210466615,Cargo,220.0109485203519,22.154881061866977,11.415480973799188,0
511008761,Cargo,232.5532528335152,18.3023156617491,5.02272523483703,0
682776694,Cargo,190.65474387197955,29.52209122626462,6.816212101160228,0
664785944,Cargo,167.2813326943492,32.18222732531096,12.731692367113242,0
368239170,Tanker,232.11368383882208,61.72842295373305,18.251254264832443,0
571666855,Tanker,283.3384143780121,29.627538456735437,11.238645287665568,0
685684741,Cargo,211.2998637047015,38.39747437897714,9.966317669861086,0
452079480,Cargo,118.10029821433055,26.38577160573023,9.284519897847826,0
684514415,Cargo,180.90448888156192,25.865487611823003,7.5142486869437946,0
544601334,Fishing,19.548308006681562,8.52189898750871,3.9078719472424277,1
222763342,Passenger,126.9291467772667,28.77695612912878,8.001834375248762,0
443794766,Passenger,110.89779020805796,16.269192206694044,12.233399893203186,0
543930500,Fishing,19.35442996730425,4.993859829113797,3.279757349786709,1
693220398,Cargo,62.95225777701492,39.87493005700722,12.292613164005724,0
226216317,Cargo,196.69601006763418,17.889838002375434,8.044491676593523,0
240435721,Cargo,202.3699335658207,49.97008156842946,15.951976383054804,0
455857831,Cargo,169.90156605518078,37.602510946353604,13.318987314485328,0
614791575,Tanker,296.29828895808015,52.88406340178489,13.858066420971397,0
632621124,Cargo,218.55729366856545,23.960148132841795,10.2597693624187,0
594401599,Tanker,240.65936587647522,45.7930343687222,13.9891671113231,0
412760379,Fishing,21.815214893496606,7.042828936800971,3.543483152963778,1
667423363,Tanker,312.09525562483594,48.202457394862556,5.170891377489605,0
530491719,Tanker,127.71252788932877,29.91913689082596,4.516832315896577,0
211683982,Fishing,21.484865159586914,2.4172703574360606,3.996940068278403,1
336826817,Cargo,244.62054099076056,30.956204458893925,7.345552174246046,0
211630982,Passenger,161.47765044897193,29.580856328023106,9.180725823387291,0
215586926,Cargo,231.63909330531425,52.70692857804396,10.545598765175486,0
465094240,Cargo,212.4110293150168,39.70077777913727,12.162319147421734,0
541641411,Cargo,275.4885656229812,34.02034480046922,8.957419798681135,0
675159710,Fishing,33.291386845852685,5.661721412367401,1.0,1
209828366,Tanker,223.3424043954333,43.77300493044852,15.027954466581408,0
269353566,Fishing,15.778346758223746,11.991315689807248,4.999317206249804,1
625327898,Fishing,14.41614597152948,6.461256875085754,3.170594203580863,1
573687086,Tanker,300.1339239009942,48.13688575956651,5.995342206627653,0
260628583,Passenger,247.83007918467305,25.646105909876137,7.218789589209786,0
404008311,Tanker,293.5459974339215,33.973521946946846,17.20739667264038,0
532091442,Cargo,209.19416759525788,31.000954425796984,9.729317007831371,0
671764372,Cargo,239.05366338082266,25.975488913731624,8.712585894797229,0
552816128,Fishing,25.557249122886947,11.282574555412845,1.3075353702851806,1
565919368,Cargo,276.4775159730307,36.16215816968061,8.108762127911097,0
690774306,Tanker,301.1347893418161,16.792626260218697,11.080481714214454,0
683189153,Cargo,231.40700067403347,31.61353225878903,12.326417717466743,0
362132730,Cargo,187.7128467957028,27.2727643025233,1.909340071175285,0
682728112,Passenger,147.8282053392875,21.408482919146255,8.811775222981005,0
576586097,Cargo,149.14039147273047,35.16669308648123,7.602668287524205,0
209427504,Passenger,143.41857367801217,19.6987086302694,4.7641096872660995,0
422431666,Cargo,209.90423803839278,28.556395880760572,8.279013979359291,0
616899357,Cargo,172.65705293798038,33.031056661005785,13.499502489775319,0
582506354,Cargo,269.4291134520144,3.4064864295062725,3.7648700352431708,0
329880894,Tanker,175.56159533874575,37.01362208201482,9.13676052452553,0
213942402,Cargo,129.62441526410893,22.221833124091248,6.668272463602514,0
333799387,Cargo,287.61352217118116,42.222033462079374,3.477029307740058,0
505428438,Cargo,204.93728888186672,28.696548540127917,11.501432558261897,0
627097505,Cargo,147.3370639677502,42.49805319411215,11.260973761553561,0
498112499,Passenger,106.7574668960041,28.07967803472132,8.186202515936767,0
567256326,Cargo,184.5226780343005,36.88838247032785,11.400347650794588,0
206202258,Cargo,116.51104139658,47.646869342627184,6.275496307152632,0
587813846,Cargo,159.18472954725772,41.852102915108894,7.98988241933396,0
677033524,Cargo,210.5508733601309,29.032868881296075,8.365242739573151,0
682888311,Fishing,28.991361143520706,7.9403308115276285,3.333643531450597,1
671494513,Cargo,307.7619769216537,36.72257284413772,8.13143649069615,0
669878787,Fishing,20.818569659907283,11.309075800333348,4.151425374464733,1
327395967,Fishing,26.958452550976816,5.0648816671549035,3.408252755714472,1
542488441,Tanker,147.84498374572956,34.386331409043414,13.256814931801802,0
258771482,Cargo,281.02667225829384,45.70494635261139,6.988726325309888,0
387992985,Passenger,170.41185558329292,32.019487705991416,6.0089853270610325,0
646124161,Tanker,281.0595412281474,32.742561868465344,12.747067057908314,0
261399188,Cargo,162.23085338233386,27.749940966296247,13.622776511290786,0
614605498,Passenger,172.958678368067,16.232131410456564,11.162629313530283,0
662018628,Passenger,137.8178544605097,16.22606579712383,6.752212042518882,0
358973394,Tanker,215.46173042573358,41.220098146453616,22.24033815307518,0
289817241,Cargo,195.1970050137675,8.806426319613578,8.947404079079382,0
362322048,Cargo,298.7513676815391,29.52735347370991,5.326143046969996,0
412239588,Fishing,20.99618639816682,10.957168150470691,2.405535451861778,1
371856912,Passenger,147.02266283599815,28.10336048775339,7.355402001866508,0
660527367,Fishing,11.646556412898988,11.853599101801683,3.689036203214972,1
252534223,Fishing,20.46255691463558,9.898824901380396,1.4734481383022535,1
496607596,Passenger,147.68380370648862,23.448271920220073,7.2313696439890585,0
438694294,Tanker,174.94022014108918,66.05977466959519,9.068239524884495,0
490335602,Fishing,21.38539275240569,7.881334538430035,3.6815006973726243,1
606086566,Fishing,38.56633382183454,2.0,4.347855781329036,1
460606571,Cargo,264.8703057431312,19.575151257728614,13.833780487714495,0
480703339,Fishing,38.338596197607146,8.953445196887412,5.042396422714073,1
286621344,Fishing,29.851751052295892,8.801150797607777,3.889630795623437,1
304800566,Cargo,212.80807292169123,29.80118389711135,11.922711548227708,0
240739629,Cargo,191.4043314464121,42.23170950591457,7.949704629609631,0
650437364,Tanker,405.862278594063,33.49629055929973,9.28916397749982,0
570958334,Cargo,123.93775627056772,45.795721457307124,8.431419918540195,0
674482690,Cargo,106.93255481615883,27.002614233907973,11.363690446898968,0
317105071,Tanker,294.64229623894965,20.663216988924397,7.170416673414502,0
600522379,Tanker,283.78473243835424,24.674726580826785,15.32617103083713,0
698940467,Passenger,158.3045075291226,24.254054201206404,5.681173177097995,0
653416245,Fishing,27.891686439078182,15.365900419732682,2.362260015748684,1
463875312,Cargo,173.4501522499091,35.15272852986766,13.582545887653206,0
278427656,Cargo,181.33003658117153,18.26429792987875,12.387719514542422,0
482751135,Cargo,252.42654692538002,52.35674686984474,8.002184551613812,0
349744728,Fishing,40.47505201330062,13.387633019286564,2.3872113095156138,1
546395544,Fishing,21.12298440064016,9.520203987460512,2.7992870516627164,1
334823137,Fishing,7.514530150424738,4.227979098713467,3.8841008365591794,1
548090821,Tanker,192.9589725156804,49.07494768417256,12.143578199070799,0
359394855,Tanker,290.9134893775787,58.46707325736033,14.335712741303855,0
343674535,Fishing,21.407079092129404,6.0864407098116775,2.525854418876543,1
560815372,Cargo,225.12083160935137,38.57445931717406,13.025562474335745,0
344332806,Fishing,40.31688801240915,11.120617784670987,2.9052466264215977,1
500419743,Cargo,260.3254483254178,21.83064329012764,11.106019926618703,0
232073692,Fishing,21.066611876726395,5.653712944182593,2.3849819886602033,1
528279706,Cargo,201.2321049214292,30.8995614812679,12.259912807232947,0
328184994,Tanker,168.9850952834305,36.09061430334775,9.318273731814962,0
445847272,Cargo,195.2352233806524,32.790215257703395,11.823689529149618,0
467269315,Cargo,209.3304561578179,35.18639647613567,8.12587983051369,0
377715391,Passenger,135.4817088412517,25.87319634683914,3.380082198038588,0
396460538,Tanker,307.9008976637938,34.13451911478657,19.64321835383514,0
605427123,Tanker,343.9314417540604,39.34249738927012,9.779201893227206,0
497656835,Cargo,294.0578534720295,15.51986099583756,3.403582130139754,0
392455542,Cargo,172.8697579120861,38.771019787862926,11.391171572171297,0
227209162,Cargo,228.890844544057,27.775872215444345,6.559124113799682,0
392102351,Passenger,136.25246608248867,32.74604738263152,4.7668283914923055,0
578406844,Fishing,13.286569902690282,9.061288336975604,2.7120477780971934,1
469510417,Fishing,24.17848821607431,11.351887494764384,3.342725346377704,1
607090861,Fishing,29.56753219153784,6.88937173156025,3.0233076008858695,1
389700011,Fishing,37.492017674875335,9.474213701058492,1.9692824971984768,1
460125931,Cargo,197.51167451754577,33.655067348266925,5.2608307878646094,0
353869243,Cargo,206.40522074553945,23.18948342525119,12.521930646966172,0
544542924,Cargo,167.36880103488045,28.810020242691063,6.466310071058282,0
288240465,Tanker,398.3367677363596,35.041338219927155,16.094086089862643,0
328208997,Fishing,14.063710539366049,8.7739909763602,3.469116709781063,1
289859624,Fishing,24.963974609094315,4.524905932422373,4.503398301767151,1
241965471,Tanker,302.6417374345403,50.231412046872265,12.366342954775051,0
520035404,Cargo,191.04940164412574,22.681229143697827,10.586230854989898,0
417268209,Tanker,186.2420333550339,43.51891067906436,12.531122793056621,0
291144826,Cargo,202.9815184960087,23.530632222944263,12.09466994084077,0
422170429,Fishing,28.934853854217497,9.554200831535274,4.307986637140105,1
353846218,Tanker,256.8720019729278,49.501454709988316,11.208187493726678,0
313398568,Tanker,329.03669360387113,37.780875472064466,7.14192417740292,0
600628747,Fishing,18.485819963855516,6.5483424978370355,2.6796526918056798,1
573214563,Passenger,166.96663785607666,27.855969602839814,7.750502511237437,0
387525407,Tanker,427.90062110324334,39.03371093376779,8.26714636941761,0
628608360,Passenger,180.13303041508965,20.783134227303098,6.972900903905081,0
610431932,Tanker,234.5574077545993,23.314159261224102,13.596892490421117,0
416867219,Fishing,31.471959397027412,12.15332633505694,3.757455749317041,1
220808635,Fishing,9.381931386045284,14.005211307590406,2.8946080745626737,1
310388641,Fishing,42.80829212966642,9.799351567894186,4.1335467745027055,1
345404089,Passenger,209.06161398903583,31.900456770737257,5.748874596980941,0
346168559,Fishing,28.95803533437409,12.979842808175864,4.275644482625774,1
254181889,Cargo,216.19000638029726,27.085100210065097,5.048526369886715,0
501958766,Fishing,24.495771482785123,12.626767838145497,4.804497088361609,1
609145062,Tanker,228.25354351581208,28.80330105373856,6.821274097116378,0
225227191,Fishing,36.608267873785195,3.7811461142501535,2.447372005093799,1
237407753,Cargo,95.24212386600072,32.541738922462024,9.222248672259322,0
516038091,Cargo,261.6843460688018,21.616125088821146,11.561993261602627,0
357502584,Cargo,118.16375043503295,42.0569146008143,14.484065726093139,0
506526007,Fishing,26.777558935804024,11.090850362095527,3.2387891590265134,1
680691132,Cargo,183.91884319770185,25.489949698700723,10.447531781034806,0
436268004,Cargo,176.11599270528967,28.100056128176206,11.345170880847585,0
378554061,Tanker,197.13357102841232,56.15958503338744,19.886675001847266,0
514093784,Cargo,189.34323316663395,39.16327674702482,11.039465427693978,0
266984430,Tanker,122.70664351667095,42.92993527451956,7.737745100539898,0
279638835,Cargo,204.59028872903366,20.615320897941515,11.932804478527904,0
607644145,Tanker,285.9996524754902,31.8992691579051,10.16625223925233,0
222791342,Passenger,126.24653964006185,29.35033865344377,7.991363775945209,0
450173385,Passenger,157.35084538492168,25.83384809798259,6.1959303793095515,0
387594691,Fishing,27.79030425462539,4.770018475467004,3.668407960942365,1
281022004,Tanker,300.35109206297875,58.15372684826906,8.039895054774954,0
492536894,Tanker,223.59955654027584,39.35861653407007,13.315049641213923,0
339094600,Fishing,22.38033563681447,6.476960652603013,3.3023988442382244,1
417646723,Fishing,17.146468574879467,11.140760382950036,3.5699503053413824,1
405358056,Fishing,32.899000800378744,6.825723449939794,1.5309204393637916,1
536644820,Tanker,196.05030237987765,29.037249131047982,6.2397964696228225,0
502654356,Cargo,243.7417219134566,8.430193553003269,13.190697158158056,0
262994533,Tanker,384.7677379561607,41.696937923520196,9.199536507179968,0
240133569,Tanker,115.05425631664365,33.17007669648877,12.23656848908969,0
310131828,Tanker,317.56702156092285,40.89608159927609,7.274424066804794,0
636778723,Cargo,269.2136409255259,35.639091200523595,11.784263024995857,0
278308332,Passenger,184.1366223512123,23.64700054168315,9.523640825868217,0
506146420,Fishing,22.47314311999036,9.176253589102608,2.8111033122155247,1
676190588,Cargo,227.65366382202396,34.61696918124212,17.041142450118194,0
434530460,Tanker,260.7936490692087,53.92002286344599,15.673266424009253,0
297169328,Fishing,9.294993963768226,4.824081951808756,3.0631654593071738,1
413808166,Fishing,43.46626500830473,8.666848152374852,3.1604762069988457,1
577643043,Cargo,153.13859755830887,21.77378584510899,9.54897423225729,0
386455415,Fishing,14.982317214353454,8.20541410558601,5.546048333404475,1
292796686,Fishing,29.130565337861825,3.792184184600919,4.749576743186939,1
307473479,Fishing,28.167420588044376,12.528987375188121,2.1427255802582743,1
634540131,Fishing,14.41700395040873,13.458719140095967,2.1718060187342365,1
306102729,Cargo,311.13478145675373,17.62179055912884,11.573088241758732,0
594019446,Fishing,17.650895855222004,4.064479615507494,3.1442500228173906,1
652028834,Cargo,248.19395583974548,52.10523001591351,8.3275246449765,0
272045464,Tanker,167.81182122525533,31.963254320302692,18.55646722177627,0
597704358,Tanker,312.5565301381892,34.80146608451246,5.403670664263109,0
297163884,Passenger,191.82940530161363,19.496103585816577,5.5774027504789245,0
498173123,Cargo,261.9274977455966,27.850674940146078,8.437258541989946,0
290827527,Tanker,262.3257157762882,43.30880232214457,15.334115846435699,0
519261052,Tanker,168.5646861503932,38.109185308381264,11.425950622578354,0
653765473,Cargo,173.5668998331419,10.48881525151143,8.113213326433922,0
581253049,Tanker,190.55845668173782,46.294135848867874,8.340163728869214,0
226471311,Tanker,254.87661056602167,39.799811006555714,13.534447883151728,0
304436059,Cargo,243.26584510101898,37.64096078496274,12.319321620085713,0
230267797,Cargo,142.24101244297842,31.920491164900316,9.072650607392497,0
526707983,Cargo,138.09186125972164,30.248523382446443,7.953896850402057,0
613698817,Cargo,141.27550587534307,30.871864042064303,12.124267365570029,0
294409907,Cargo,209.66653334763666,29.037266917979032,11.095902979065366,0
268903155,Tanker,334.1243288330706,40.81829358547565,11.604441387235429,0
212774615,Cargo,288.71062520690106,32.60265558367727,8.915842698454487,0
511505294,Fishing,20.498988663097762,4.436261574073805,2.6469839432744378,1
612745169,Tanker,255.23889844051382,45.46691605771313,12.49292109165865,0
473708320,Tanker,292.56770904579133,39.74973041254856,15.271065196801148,0
263607605,Tanker,219.02463904377237,49.31776097408706,8.801844315069264,0
226231747,Tanker,271.09287752955333,45.077576703115,12.215953673783172,0
465498252,Tanker,293.54600938978194,35.410431141754266,5.374268539315398,0
476772356,Cargo,262.82181711725946,27.86557129069792,14.472178410549857,0
218268849,Cargo,207.43337286010558,26.629140288819602,8.159792009377181,0
467541243,Tanker,231.8518188107123,55.21172137764742,17.393120263705594,0
662334052,Cargo,123.28506868077707,39.12435249259167,11.498580955286226,0
224525886,Tanker,387.32092412786034,35.674677383009815,17.308312408054665,0
647691234,Tanker,179.79321843643842,21.9801956241998,14.165850912819153,0
247378941,Fishing,32.59155160302647,6.298422743561965,2.6105821225069623,1
373249253,Tanker,301.78601357023786,32.035598189404205,12.435382520836482,0
252058324,Cargo,144.06842859005963,34.162363669275955,13.228549963990963,0
477526500,Cargo,199.2345075413502,35.792914996010886,10.35874110524246,0
605260595,Tanker,191.61586354710667,33.13084244207512,10.167133922797698,0
692462625,Cargo,258.41088609084323,21.370946612495015,3.0919090313658506,0
562696101,Cargo,177.7527119937664,34.94595748321098,9.650028370503188,0
638728895,Cargo,166.54636306700417,40.39904687396076,8.183153380789408,0
590290441,Cargo,291.3004856773468,29.12361742183522,10.458153697659487,0
522690331,Fishing,39.10568005005159,11.643437401722041,3.2765436668926666,1
486268347,Tanker,297.9699552102489,50.10862240371839,11.477939680412025,0
686513579,Cargo,300.66936237633115,31.365353310827373,8.904035346063674,0
252005527,Cargo,209.23401529324542,30.100233022422536,8.37220310670677,0
573434270,Cargo,150.9541278519851,16.72081928312727,12.04079613788644,0
410922986,Cargo,257.8907421012005,42.440339481348616,3.3905186175224142,0
495119367,Fishing,34.960476858058165,5.7296147342916175,1.5781893332581562,1
223250723,Cargo,275.06668259777433,43.28194141849058,11.66869002820198,0
330146681,Tanker,307.731961275707,39.471400457087,8.875918282940438,0
689440001,Tanker,227.76962189862886,54.55618690081116,19.197086300076,0
465299231,Fishing,14.263709939978853,9.092820217413315,2.170962541646792,1
415143245,Cargo,210.08502799582735,50.56207129940322,6.69037490283495,0
696896413,Passenger,158.4228013583386,27.562497761107586,6.3584503341874425,0
399522425,Passenger,149.89593329563925,26.520630853349047,7.531796959627696,0
388663016,Fishing,46.289465557456,10.066034071056277,3.37249570979,1
431319263,Cargo,279.95611675746875,31.81021558703707,6.10950415613246,0
467954709,Passenger,219.1956461807934,26.500960813000972,7.644981431345634,0
587104305,Cargo,165.8834685071253,30.30478850265665,5.524191560585876,0
663004108,Fishing,39.781268261732606,6.5129097719301665,3.6600105931171183,1
314114582,Cargo,271.76235132362683,37.53341621104533,11.143475154648334,0
247766655,Tanker,178.410721234076,37.67106586762901,17.307237680167965,0
227705858,Fishing,27.47026643605113,11.863947421405815,2.5771880389144566,1
436588041,Cargo,237.96054999599167,35.83886294375313,14.633578011034281,0
366196616,Cargo,247.2596863506797,28.659828333270823,10.044064584187591,0
351661109,Fishing,33.26994389117318,10.39340801914825,4.1263668609956055,1
609392197,Fishing,32.840331804651036,5.548443600173014,1.0,1
248085527,Fishing,20.418630127862656,6.926848453192267,2.606018636697579,1
317369104,Cargo,179.408692284054,24.481418541075534,17.674597857004755,0
478544087,Tanker,236.8155817958274,36.83178238708203,11.023200659230286,0
626786461,Tanker,256.64926570802817,33.75210453065947,15.311400383849673,0
249351998,Fishing,36.15902053365362,6.052203265772227,3.947825802837216,1
480027567,Tanker,290.9220670026356,30.954853110105674,10.787628222421231,0
676129760,Fishing,24.17319314157301,7.634757474850149,4.5134497432421306,1
449594875,Passenger,175.2324673821911,20.60474557412055,5.920131080922298,0
353122543,Tanker,282.7073048553359,30.565844849916207,13.215121237962022,0
373061890,Passenger,94.93233837447674,22.361115678770304,8.542877983831648,0
409274732,Tanker,225.3147416404378,45.28748845799661,9.234730515932892,0
458472852,Tanker,116.58327814026816,28.30083164289712,1.0,0
546180867,Cargo,204.99527719512048,31.4596160971315,8.6070389665076,0
404539475,Cargo,182.6957791413796,33.53482905948667,10.364515034205146,0
445048171,Cargo,152.2969126126839,20.46395386980302,6.792248218143525,0
277906501,Fishing,5.634812654918841,7.935898116954691,2.2527883208521766,1
469093459,Cargo,252.65287165076896,50.333052986034645,6.058726558941902,0
571190853,Fishing,14.046983849301428,8.74123213341891,3.087331057915409,1
465525446,Tanker,319.5874747173583,36.23085774586104,14.169855446000948,0
649042452,Tanker,325.26141211436277,47.94264679621827,6.982842307323002,0
480591319,Cargo,136.51550064634463,19.265323222605478,8.177963203703635,0
452346965,Cargo,281.4661668309013,40.17501229084181,17.98954705035947,0
673046369,Cargo,250.6033932351929,7.158521425176598,10.717925400461038,0
634423277,Tanker,335.75945576277127,29.278609880143932,1.0,0
503646209,Cargo,143.78537028970845,36.50190380730754,14.897957493091392,0
358785518,Cargo,186.9543866941435,43.97226422558763,10.171039409113154,0
423151807,Tanker,249.18382993328066,54.57358558271021,15.36979969962458,0
236185155,Tanker,228.2370586252042,41.22670315994795,18.49871383387824,0
212155092,Cargo,151.29818884410616,34.59497306070692,14.747781896444776,0
