consumo_ton_dia,distancia_nm,carga_ton,condicion_mar,retraso_h,ruta_id
74.60579372845413,6901.796498615215,12290.995998041597,4,37.973932906468605,29
52.78584134612693,6106.391344352308,69926.74872202596,8,30.70882614144737,34
51.22536089323109,3526.5291175466336,38909.894163186174,9,25.59451281763495,31
59.79590266937102,4205.643133087696,12287.889837065717,5,3.740617026781214,13
107.2480268624527,3976.5052015631486,78774.02204596659,7,8.205412696115733,44
86.272552145871,608.8518741780722,26607.67935685683,3,36.81939300872304,47
72.71771908991664,2910.1772101014017,19977.817318483565,8,18.11985765611014,46
60.29369971695081,790.7118747044391,47342.24216148569,7,26.806251900490636,23
27.037185645906263,7136.8831231333415,41335.44604812418,1,41.858622474472355,11
108.45301988664686,4899.090254172396,25586.53407180132,3,7.581916070029106,25
32.838125999021536,3530.540083368414,60300.29145528737,6,8.539564303496167,30
38.64806353704098,1247.3504516137639,26711.101260031366,1,19.472775176096754,17
65.0143196437892,804.9334717600144,30878.44200019571,6,32.41424783018364,48
34.01980138218117,2421.2665970768244,57497.26352266969,5,7.982549342000851,21
84.0089727608169,3468.5537774983973,47855.852344481755,5,25.482142461559683,2
69.43297641350543,4990.928556378641,26658.593707173073,7,33.25549990919915,16
69.77977895073555,3140.335663942526,74206.80445145523,8,14.654025907180682,22
116.70632620165694,4109.064084436354,58911.781427910064,2,16.918483346916762,17
87.3753515319315,5599.347615910071,27667.01493999628,0,42.06565536931346,41
93.20431372916548,827.8912715387303,69699.04013744903,2,8.685570205815305,35
80.9407932490873,4436.336841159426,28457.85187651907,9,36.94411570903872,2
45.95275790435723,2635.9052737446855,78173.6746163307,8,8.689898307484754,25
26.299463045171283,6365.236622244512,73100.88617247657,9,20.754318657798592,26
76.09506738440109,2921.8934110019845,35078.150051276694,1,34.98972602406451,44
64.65220999286834,1773.540836231362,54730.22925434311,6,18.020420173622778,31
32.312046824433985,6420.648258471442,45165.364864596995,9,3.7639780198556885,33
105.95140571665387,6265.897211946662,66259.65856161783,3,16.998975472659133,18
69.67654303919863,3979.4643552127736,69680.2913481061,2,10.972547801526137,49
65.38092690727309,1881.9582126627413,52272.02095262512,3,7.23722132355222,24
61.73641100123247,4047.201203478697,46668.967187523245,9,29.0931829245137,14
93.77567800012334,3813.910768150582,30454.226121539406,4,1.7948464265771609,24
25.1769705757842,1603.1945706604276,72502.75421049289,7,40.673669218466955,43
41.53115147151476,3221.986200280842,50460.38903255245,0,36.17734188259462,40
110.23223420348411,6609.4835689980455,10064.496370658428,7,36.217478734630156,5
24.017866257199877,4272.707399694872,55140.94796279895,5,35.5392912102466,26
81.07494416390881,1470.5944857439179,20966.72129729658,1,13.008980823288743,2
44.13237176012504,7134.004098114254,15603.39434241116,6,6.060734210607292,12
74.04877792789614,6080.093502298975,78949.38003283716,4,47.64837698957989,35
73.11119886228877,4573.948447768633,72241.20288305587,3,47.783166253667716,43
85.62587165099795,2505.567388576429,59580.22283564278,5,45.57978037794173,35
37.175273785851516,1225.6172842536498,49030.56967215212,3,32.54644614635916,29
84.08033629006539,6036.311924832162,33881.836858128765,0,22.26103355002364,32
98.1644811541781,5204.690747141475,28732.53684024176,9,9.47428041123809,30
37.572501484439016,6647.345771015698,30238.90393784623,2,26.322293949241015,16
98.94300984357604,5668.252536335457,38946.83054834219,8,14.341974877497943,38
32.177222019899425,1659.0168336881422,30651.81942335843,6,9.357613857800558,2
46.27778588230708,3893.4074424434834,21855.38788984716,1,36.92963987071307,49
56.18154013093856,2840.627770403566,73424.43878826463,7,5.28998814460858,46
51.132943376116614,6990.913730555721,61912.43407463108,5,37.37687792897735,18
93.38014008129244,2552.6352000623992,53089.276240677886,8,11.021909677776186,9
46.890882748236834,4215.007985011438,38203.68675806526,7,0.036277914965682,1
95.07333837776437,4612.622770271575,65325.34607109633,6,7.863366942311146,22
25.71121209091111,5190.205671474602,17076.38982400211,8,40.780028391362926,21
51.857785461210376,5264.38268091001,15446.454207649396,1,24.96411735123352,18
111.27660538697859,5342.269621418892,76554.44591093768,9,36.83440907068781,27
58.55375757828558,3165.340751833786,75677.34683935299,6,14.459246340258463,44
67.02911812743245,4293.1639251309125,55136.11063332521,6,44.22744301002908,17
95.28517908554566,938.2466396903145,39922.21529015066,6,43.15294271597708,10
25.380703032568313,4455.997367465345,71723.55376623236,7,15.42307337199449,31
90.05936168477307,5165.556631122342,60483.903222164765,5,40.856125010122184,26
26.442292460161347,6082.835903889005,62659.21536383882,6,11.781975593989667,4
75.2560685387576,1604.7801145933506,53797.50048522411,7,46.91476005610338,16
81.15065623762057,5149.165487204732,74130.10924392357,8,24.791369584614905,11
34.46410827889252,2955.3158688419844,28325.436297028493,8,26.517444017302246,1
105.09380673952533,3528.5976431055865,24981.63979229956,1,0.8946972934920403,35
76.8932719932285,4061.176325620273,49105.98374187475,4,35.98306994095451,15
35.476777955644714,1467.0111074773097,31294.886325201303,8,11.76246440299232,32
106.08770555426113,2300.006491963704,9238.271535850783,0,8.22591143253761,45
102.47862241389778,973.8464502439343,77147.78734595247,3,18.018496027124975,10
87.0709447867133,7806.380205318715,72767.00664332668,2,15.769510556411886,6
60.54822376171888,1930.745100745506,5781.567327224103,6,6.747562547569686,23
69.41851981339501,5253.0300570899435,70110.63901175333,5,38.051317823978394,26
90.3434026198958,1366.3434426970596,43840.36144533341,7,34.62285808177009,5
50.036899740577205,5727.1408447770245,42879.887983028115,9,13.816309836777272,24
79.54185732832885,7062.444117524524,17553.574691604124,1,23.87484356816678,13
82.20418309239443,4064.552162171307,19751.90654500706,0,13.888049945138356,14
42.209744982388266,5648.57508232837,26068.863418839013,7,4.462175847277615,19
32.86444178258947,5454.948000760512,46711.471194286096,8,19.18788386682592,2
36.479557360846556,5403.307176728126,41208.13833387379,9,17.729944569393183,46
22.11541509182256,1294.1699003576343,25717.99561306333,9,42.69548720996892,49
95.1104900177543,6625.3462151048,65452.436453098075,5,31.498729905364584,26
100.94574285288815,4895.339201824692,31371.23001292783,7,37.27864140732143,43
99.96067925057692,2201.814758076392,19766.154874742584,7,32.36181730775419,31
112.99851457971391,3799.002838414107,36013.66254800261,4,13.253247163780618,31
28.477082956326974,5937.940389179115,57942.35913035976,3,39.124248392809186,20
113.06852906076942,5318.579919972907,29274.2560593307,2,32.76727935408183,27
70.18541446434782,1644.663229843882,28893.204733033646,4,4.883381230482009,40
59.336932514229815,5006.234814518006,13684.31746012205,3,21.68483836057309,19
34.185844505568156,4314.158855219037,12622.705562427349,8,1.5911012555785078,28
68.32510238173755,5405.174210500926,26971.60425509597,9,17.10844401511271,43
88.17037367289453,6383.14348961187,58969.32844903825,1,29.907869005286315,46
28.89249232265018,2967.648765957714,45338.2019964638,4,24.94195359929767,14
117.77981967996247,3566.929807265209,66870.64505720936,0,22.783352884005115,41
111.67727014834617,4957.797931182194,58871.5501171008,0,9.728273717774616,6
108.72429551305785,6366.0112231183975,52826.899350858206,7,5.23502274838431,12
60.956538491480174,5126.808317683295,15706.302806021775,1,19.51551437682835,7
105.5976080889824,610.6713541862481,73622.77779971364,4,20.487970065688664,16
32.543644667996155,7932.544117203562,7228.654254317722,0,34.98317063182251,39
111.07561874640427,713.4454926363455,76815.27720705527,3,5.834070930361019,19
105.4667867727007,7012.025598584125,65261.35419531788,4,16.359332893916232,35
78.71650762656861,7292.5286950387435,23921.430314760386,9,16.797933070607236,31
86.2342354627688,2110.4898592499335,78912.36281758801,4,20.20083161972709,38
55.071690317769246,6314.328035527536,38624.194666232834,1,6.0817638552430076,8
114.88389936827343,4075.787197210367,65344.40727292289,5,31.899254201888496,42
26.676235395712872,3631.5938604988305,74911.52015808635,2,18.305544956676826,46
109.09995481340374,1601.1563987432448,42323.24137416322,0,26.025639865879498,10
46.14434363860904,3952.107619884342,51502.336213540635,0,4.305672634955485,17
100.5089995024869,5281.514154081002,54104.694417909755,8,33.307605296149134,38
24.942771935755797,4235.793721155997,48759.28886335399,6,31.23205232000462,30
44.42797346323859,2179.521336839289,18924.004663831587,7,20.705236182803407,20
39.78003714595891,4152.368515987498,26893.974864956766,7,22.302127910052825,37
117.82633154054668,7048.70326030817,13043.402089366127,8,13.316108169894257,27
40.97802676811757,6633.467850644102,37675.73541579094,2,14.291388301470484,28
57.11009992978674,1938.3618004980917,18895.41858451143,4,45.21408327545403,46
49.80500174434718,4169.859796614701,18140.141305128665,9,0.543700749740978,2
118.59169543459818,5028.6566978906385,13655.586446446501,2,26.484649045090926,24
81.58730811839028,4490.2497713264565,36741.614266313045,0,14.870400661681316,47
55.97276189041902,5454.546549159994,11944.241595927608,4,16.959866386887043,31
110.79000965524412,5632.419041524919,59714.649941436575,7,25.321597100701098,2
90.72273796053116,3531.1580648972836,72508.28449292562,6,18.96815433642233,28
90.347670000971,2314.4506998471666,28495.46140308321,2,7.153291661839626,37
68.63871098431662,3816.7329838303604,67956.36084231039,5,10.752572146751058,32
69.78110341030172,1310.2582139728452,49171.60548787665,7,1.5640087678354,7
93.0740855966683,6105.336947060475,35441.00282156889,2,18.134657446887292,10
21.011460210542293,6316.733871433139,65917.32289180659,2,42.96266349290083,4
63.72778216176404,7574.208441791815,64085.69423111858,7,23.572198754585308,19
118.1239528343035,7242.329784071477,75524.73238812985,3,26.27545630618768,13
85.3736310790758,1454.8586165937563,75547.67438273755,7,21.33542302271875,31
57.88365926175433,4594.424544205235,57291.99733480042,4,42.59515957319649,36
37.010972982072715,5791.456150087884,73441.53006838865,8,20.62326347719906,31
55.86863328220079,6712.115484821259,9112.459278460465,1,36.19418284790743,23
67.99107295246164,2735.569754456615,19232.31105121433,6,36.063134688532855,31
83.07025997414607,7901.954894875249,27964.13024820968,2,23.91104436469721,16
118.31335836513722,4282.472876135714,64459.240324622806,7,31.42718331739156,22
69.61542661804266,3967.2203449616845,8226.813313670471,3,20.941479924150542,9
56.36069506611186,3664.7042118956606,61843.914859029705,1,35.97098942011141,21
45.37920502759415,1835.022498602806,55288.41539056863,7,41.36869794878648,1
96.60690668692797,4685.653801671381,70841.1190309356,0,42.7249854880936,46
66.3814408046143,1435.0620721335717,8540.275294509649,9,4.741984611720243,15
92.51407115464939,6826.49797899152,51608.51796271718,2,16.017275916014448,7
48.365880989417434,861.1060968605806,12490.078790007992,6,14.155351891657526,46
57.12906281570179,6893.955024995706,9229.316111701533,2,40.6067204509898,27
115.57195077280913,6581.235933140218,76068.20041191456,8,30.773030635677237,33
43.34387292915827,2755.2128943803164,21679.0854884281,6,19.18236835055209,18
51.8591766145325,767.3925150879572,19184.318118303312,7,17.073320379545407,6
70.88025114654967,7133.477501859055,70604.24156653811,4,0.6144313402195039,24
72.58068474853408,6532.429795263086,28438.8775493259,3,42.562643704857706,26
26.653885740420286,5260.117477066949,68544.0788028058,9,38.23556701143733,8
117.14945137677321,912.7454956254262,55263.75118611511,7,21.764381300793723,40
50.2649442185494,4315.543163866194,19218.540390516802,0,1.9745587081364953,7
25.371068773846922,7505.443823785959,43967.520739281405,4,42.836033618824366,34
45.49049121314781,1301.1890542142044,54566.95181080876,8,13.99161833742259,30
59.95964836211322,4324.743238539847,59211.979154263165,6,17.211125228320785,21
43.155570338370765,6525.700957038862,41146.41308619656,9,42.806435264964826,12
35.49589983441907,5458.791915323758,31631.47514839651,8,27.19305839206902,15
70.70175721591667,3458.449206019975,76165.70757683409,6,22.677269393603595,20
99.64138022513468,7189.991373329681,36307.6817475323,2,21.525215047973475,34
90.485612960725,4453.103304389816,56905.37500508067,2,25.677525877293522,44
62.543458502484334,7016.548475210753,67779.503858866,5,6.315689676158334,12
32.3871291670268,5087.205143540915,17662.831557690206,6,12.786569265030955,6
115.48894498272901,2846.9355361315697,41219.58012616882,7,0.9423039878521067,41
53.67166179337414,7240.3533250747,46408.636777495274,1,44.11138188889221,35
30.312866295073675,7097.437507095397,47754.914195179415,1,42.928496626299015,28
53.64729719930436,2800.3379411380065,16177.255685354012,8,29.783297789373407,25
89.70664705333101,2122.5824075114183,6942.760243253732,1,19.3506943556651,39
45.10454619203085,7840.92010956092,54880.13217046146,7,28.186185525365822,5
38.29412674637281,4051.765141386444,51605.886562228385,4,21.016201238223367,24
46.362026998393304,7982.226986687004,57514.62270515868,9,41.48024976815043,29
75.1732463867757,2402.9306715702105,21727.925761020553,9,27.604172903631202,29
107.45821218849346,1260.0934128124807,30329.100582830375,0,37.420793265465655,12
33.20861266891633,557.4231284638837,47780.7192596669,2,6.796807606379604,8
34.37700144505373,2841.466502135405,9326.52502213569,6,44.46165110105254,47
62.84798053670455,4886.147067098732,20487.320141125292,2,5.472641442025138,46
32.53873359061885,2365.815032195335,71059.67248608924,0,36.097727373729754,48
117.91510397384565,4818.198923592212,16564.4970848179,1,20.73171078309725,2
107.86413695486787,922.6969185219621,17314.1003502233,7,32.267366177162344,40
26.47676428146108,7778.699944931664,59082.370537397626,9,42.570423100616026,46
110.68720141639392,3105.230300605442,71260.63096132803,0,23.863666364384027,48
48.44472073657391,7799.824367010042,77821.69516743522,9,44.876107038484115,31
52.29522408313843,4509.53292569192,67723.43797426674,1,11.487532451685864,2
53.84688377760139,3997.0574942997873,58426.23742888997,1,42.49593122261165,49
27.000109590692716,1172.0294939792473,71468.08416227098,0,19.95141849701954,17
97.86200598438742,1135.7671807045315,42589.832264999575,2,23.339470036827194,21
38.25109602636371,4352.650585081441,26853.316995947094,1,20.67538971201066,41
40.80219604658505,2887.8940550121492,59012.88214484858,7,8.601660078228457,12
96.8606020508536,1896.7167793988635,35506.899858661454,3,32.96099715544618,47
26.018970360267982,1515.1441019825397,33220.633986685825,6,25.811057550711332,40
53.59612139706649,4689.943675431972,36934.45226084098,7,38.77743857337123,3
76.1077871780677,2759.3311102899156,51880.67054158265,3,43.98709289594062,3
31.578872570757927,6544.123547180461,72672.23012004564,4,12.131333004826493,25
62.53930023117506,1174.2229667260306,76401.56132988745,4,34.62584760407087,24
55.376669441844925,561.1205557017422,54072.341900894266,8,12.977484782202632,40
52.1696064871972,7564.855002394777,7697.442776334855,6,33.59225928650815,31
47.04313494399124,629.4308647997993,35559.022596349256,6,15.760039421823343,3
53.912995479552556,6949.6384056330735,14736.957122904316,6,39.55106369097828,10
59.19187981435147,7102.749591703918,46866.79732378561,1,38.48124885282505,28
32.81816077434223,7601.189290735414,34661.27556709351,1,9.621923070158418,33
40.778316346959926,4210.913262097456,60315.78036482681,4,44.37920597805088,22
111.04935519933662,5178.21245452503,50085.09552175066,6,20.85035464817325,17
114.4522943822306,3247.0589876427816,18714.950569769822,2,22.553433096221497,41
119.26285887807217,7788.099610277127,16514.683674380067,2,12.559967572020778,4
67.86596913974914,5988.672898541352,12509.740078921037,2,16.77081932401758,18
33.55567375730009,5904.488162220909,60693.63471559069,4,22.955820376336597,22
88.37712298094138,3150.6836417174122,29912.03994199989,8,7.726905344887079,5
113.6827357452795,2758.7819049826235,38024.1402576231,9,27.744406780495652,16
23.10037526037068,4680.289271701764,37089.16575030902,4,27.116123473028054,12
22.20425457892909,1109.7976716023077,54423.71349706347,6,24.55910106672313,42
81.25351514743753,3642.018862924969,8457.282565320857,4,14.542605619247583,34
23.944498142379306,4489.930902333218,31615.6383760268,3,2.4617801271429034,41
59.15776939023784,6126.468074540471,12263.086395145274,2,40.61761267246639,5
57.74285694734505,4787.399262710433,8637.14243059269,0,21.763241327707668,3
29.89805803119479,3425.0894119167247,11126.580245460536,9,34.03052407787958,32
94.58814448767254,709.5657411084798,36600.122742718486,0,3.674470288933655,44
30.888682985935038,5813.104138425923,57052.57642161696,2,7.117150813498911,1
47.38671115206684,6258.751300883731,39726.699810694954,8,37.02715680570929,2
92.72409499668562,6906.631920973437,23349.38379965172,4,32.259118427591964,45
81.81789830372936,1986.014534194122,53840.840139914144,0,33.714772079066435,35
67.26163109226661,4286.370094505315,20155.626533401704,3,1.1870934451407145,8
24.893463806455678,3953.015417964077,33396.02000996651,6,18.325658750014924,3
96.30528650129405,6206.023440721448,76396.56195495828,7,15.044425308774008,24
102.53588519967693,4272.363276820901,67202.3400194321,8,38.40413034087553,37
30.218690918950003,6483.814775350943,73515.3474453378,7,18.76065714385642,24
118.6201839519932,1121.6806911319218,16866.095182921585,6,0.34570671770420347,23
54.73882867129876,902.5732483465489,51557.63138116206,3,19.515886611470926,22
62.43727687456678,2500.19163135124,28245.65117625893,9,13.627572001262058,2
61.44896252930847,4057.3011067633756,66233.25398033025,5,36.692651731975296,13
83.29322593196441,6134.282173716162,39088.10553923373,3,32.53974872504364,9
77.31744354782688,3241.3244518728707,60232.31287775637,2,33.533470381874004,23
76.08269368540606,6058.409822523211,28379.416630157422,1,41.085751929777715,25
98.13385804226277,6735.431549084924,10144.717912640011,4,45.89053633019274,22
112.79764017350541,4269.231476025936,61414.00153221534,9,47.12363862893754,41
102.174476250649,7685.636658597177,50157.67294752186,8,47.114385508106366,47
92.0949868310131,1641.7830374776204,69994.90955344068,0,41.96767133535483,34
25.05559068359781,2717.3628562720082,13671.858092368104,2,28.36680187097917,20
44.84766413836584,7981.700679887944,77722.96905910995,9,11.924449024285197,41
30.48569674068944,1750.7214190234458,73476.04153053423,9,0.5261966939758995,17
105.47310007571969,7334.879561329645,53939.94361395331,2,16.91338791856908,40
85.21149508867032,7401.619894016392,44414.1584664473,6,39.55407629448929,28
23.357893833307745,5295.649356551978,34935.660232199574,8,33.86491560104759,41
92.32542779208953,867.2693216982592,12082.350880339442,4,6.746068057380606,15
53.70459169915902,4320.207324953779,74658.83817805978,2,0.033870903444899625,14
74.34014080841396,1019.1498894940902,19634.48290116078,1,12.620941263495606,9
77.97499480693041,2986.4989834129055,31781.056236673696,4,36.929417149560216,6
36.23146767961789,629.7339797864033,18931.51117886073,3,31.94482359598307,22
59.880776822586206,843.9442525458825,24592.038305908165,2,31.60367442924675,1
62.64552536712003,5729.03885062924,34440.62856885668,5,33.45742952128862,38
81.48921755334746,7866.847323780076,57259.88361723894,3,13.029446072633364,32
108.96457897032444,6369.307922926183,65834.36394159783,5,28.3790598009205,25
81.52277113323883,3470.152465472974,9369.490700754825,1,47.00971791823957,27
88.36781719045146,3030.274169754622,66148.98697364723,5,13.442703094472918,15
86.46153380902001,7954.172470584033,64483.34206134299,2,41.558557042881446,33
28.446146657570498,2238.15557040622,15118.457262343436,2,43.48839584141352,44
49.97660426345241,790.0461771897742,25581.438618165386,3,19.08570307001623,31
60.17571678356874,2458.9047777418705,11309.929059931052,3,3.5808758222140966,5
64.44127309169043,3062.5789218893765,41326.68738386924,2,47.66575995107282,44
104.20041603224999,4160.0164835616015,77654.30958395539,9,4.519397893152663,33
72.54180459894539,5733.787014768271,70738.6862065757,0,39.727330900939066,44
101.5531631629692,5420.529323622197,70551.50723751895,0,16.674862946438978,41
110.65240124478287,5214.215348519713,14543.402668236182,7,29.256660849110173,15
89.59641788641477,7160.821911711529,72596.89688228311,1,14.434530457697587,29
31.32864459171712,4854.6692510008015,6510.418015632067,4,17.994608076043196,36
40.09409815026619,1819.3632296564597,62176.47384296846,6,13.606983308260562,14
102.80769621959048,3207.273978304427,27464.54902058462,2,9.854473378811237,20
76.37875190929019,5542.8830359356,42633.30647573368,7,17.380117699497916,29
71.58986540202775,4439.335305764173,60034.25914262802,1,41.541009679390406,7
116.88295647762115,4841.409141719805,53542.74541567312,6,3.9156720389504454,3
56.79030277810947,2737.2450990820953,30121.42966250646,3,0.5350828218121269,10
24.094775404713825,2661.4846398801596,66314.47366334552,3,11.327781674780773,23
45.51645409687375,3877.6625702431443,53908.75397788702,3,40.646751941886386,36
48.47365155465133,754.1696219251086,68279.23038389646,8,44.65378811196154,25
71.24253645326793,3745.385204401999,32476.893485639554,3,39.01762247600349,32
20.717404797263388,4182.16208627937,13804.22200331229,3,1.8152582543720222,45
118.82599153937764,951.6853184681846,32894.61517461443,5,9.380310469193992,16
26.192364276801143,745.8234326520445,42088.16267539604,3,15.818982109346113,12
43.22202644852651,567.8574044776326,15799.150151735099,4,32.80705172044725,19
87.24492629240304,3213.3116684362476,47125.454501669854,3,15.709715032912626,8
117.75698918140539,4237.057014679587,54601.70807453608,1,23.732540802901617,42
71.18394456442972,1795.9643772563572,5193.56643330053,4,1.9568697502838024,2
54.17820627356939,7217.084705065233,46623.74993682411,9,1.7733543444598627,6
36.2473527218487,4874.684142156944,14595.695506367358,1,35.141538359132596,36
110.33495266917882,4981.745970761722,15694.325662251664,4,5.043611989070351,26
25.007717093262386,993.3094207209876,33264.19284706714,4,13.229941824139098,46
26.997197024205747,1102.5436308274454,11964.08401478189,9,0.22874771543015449,29
26.378204532452038,4285.336423582025,47907.56703609313,4,26.343942827948027,4
66.64397252200652,6218.879186186224,60287.16649420675,9,26.081326322368625,42
113.1186116394695,6790.047395115331,29482.064258322753,8,21.422428596958362,34
75.57849478310051,4558.0852484990555,75127.04549838517,0,37.768361170229426,27
55.46666924084626,4918.885188358419,58310.91975352031,9,18.42250236156014,36
43.852965311391074,5108.166732100184,79174.87763952912,4,11.90569317039979,4
71.44837574815942,2828.069167801893,50508.77882436049,7,16.06369673781456,33
64.1513073435639,7815.534199373717,39562.10688801912,2,33.15578245188163,29
29.345220073275517,7818.537797157648,62299.26673996403,4,45.4825144679926,25
20.629772654364036,5186.092433717822,34596.24829470915,4,33.82867579868894,40
79.50344383852806,3341.0324051107814,5059.542145022362,9,47.598363633326684,26
105.83867179800599,6871.888880531645,20978.129286219948,1,29.11319089262784,46
80.88377606423563,1815.0051140536016,20436.853313024294,7,45.46509721391655,9
52.635415352089716,5026.750768201542,41682.643378754336,2,6.798034980104195,27
35.321891273684464,6418.721888435622,58372.27249909543,1,11.423833344956186,33
93.90508115711555,530.6406783229398,46765.461947697666,6,31.71385536504425,7
90.21560741549825,3738.1640613225045,12738.094016284716,3,23.47262717315766,32
104.6907645800448,2464.596981919894,24539.336739620903,5,17.451241485286264,17
118.286730759425,6487.030722700712,15245.907356717857,7,17.038966943654522,2
31.211356771339055,7426.94907319645,10965.078572420662,7,14.460482709488728,2
46.45872098093738,1799.3532369815528,16752.268988140804,8,38.92570236130731,28
54.377311783758934,1847.7876582761696,43986.31622737319,3,17.030373024224417,35
73.77050984099961,7714.134942013311,61681.307951495444,2,3.6931455780125777,19
25.32307706717766,4339.790256208963,34773.85943006826,9,7.255051921528089,36
47.57591576750781,1233.5489668008424,20059.23167121268,3,23.71931815778953,38
99.41471101090228,1070.380293332263,37273.09505663901,2,6.123662481735215,23
24.83665805234068,7732.298974080421,29745.223317534255,0,39.95898799330431,4
101.78761999505701,3739.763945158317,8350.219482420502,2,43.91118985665774,26
38.46411542133596,7566.170431400286,74190.05135125415,2,3.1725165930032198,15
50.50767835267813,4826.5707016752,5796.216786347917,9,41.82681393954772,43
91.80755764184687,5916.34781402751,8090.601460735426,5,32.94783276765738,9
96.46049174065493,2592.8060500620736,27531.534046679277,3,15.621545024945663,34
41.081595692176016,1006.4323380327926,63258.90560703613,2,12.111822129350685,33
60.5374838057234,6396.2368653819385,41665.04352581114,7,19.466335566522698,13
44.18891027118259,1761.9847823462787,43344.35801124954,8,28.78100225763123,7
71.32936727674475,5872.552536579718,51280.81385329596,3,11.546573860826825,7
85.24016319185593,1066.6107366989265,8012.3496278690545,4,42.250191583936996,40
47.00751861839723,4814.907416366319,76910.147650473,4,1.3328933456452745,17
66.21475584876781,6148.751188376477,46212.91937270332,5,3.37661231176315,26
73.57957352086012,643.6468886011558,66775.36304636089,8,22.90331471342673,38
61.89736877290289,3413.0202397040475,37180.82231567698,7,16.452490448892053,35
71.39182176649106,4912.917511159637,37687.32455912523,4,14.946403918504844,45
34.399874231323004,6487.236029736665,17627.22994033029,9,21.912216074880305,4
24.04900325967311,2435.251193037852,32003.005345420683,6,27.526397571441308,16
26.316681967850624,6621.713545619638,18868.39551892911,1,7.1182847166150225,40
